FECHA_CREACION;CARRERA;NIVEL_1;NIVEL_2;NIVEL_3;NIVEL_4
19-07-2023 12:31;INGENIERÍA EN GESTIÓN LOGÍSTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
19-07-2023 12:30;GASTRONOMÍA INTERNACIONAL;Académico;Contacto coordinador de carrera;Programa de estudios;Resuelto
19-07-2023 12:25;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Firma electrónica consentimiento deuda;Resuelto
19-07-2023 12:22;TÉCNICO EN MARKETING;Información general;Información general;Servicios y otros;Resuelto
19-07-2023 12:20;TURISMO Y HOTELERÍA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
19-07-2023 12:20;TURISMO Y HOTELERÍA MENCIÓN ADMINISTRACIÓN HOTELERA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
19-07-2023 12:10;TURISMO Y HOTELERÍA MENCIÓN ADMINISTRACIÓN HOTELERA;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
19-07-2023 12:09;INGENIERÍA EN MARKETING;Académico;Información o convalidación;Prácticas;Resuelto
19-07-2023 12:07;TOURISM AND HOSPITALITY;Financiamiento;Gratuidad;Estado del beneficio;Resuelto
19-07-2023 12:05;INGENIERÍA EN CONECTIVIDAD Y REDES;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
19-07-2023 12:02;INGENIERÍA EN MARKETING DIGITAL;Académico;Admisión especial interna ;Cambio de sede;Resuelto
19-07-2023 12:02;AUDITORÍA;Financiamiento;Pagos y Deudas;Cta. Cte. Alumno regular sin deuda aparente;Resuelto
19-07-2023 11:58;;Tecnología;Plataformas Docentes;Portal Vivo Duoc;Resuelto
19-07-2023 11:49;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS - Vespertino;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
19-07-2023 11:44;INGENIERÍA EN INFORMÁTICA;Información general;Información general;Información docente o colaborador;Resuelto
19-07-2023 11:39;ANALISTA PROGRAMADOR COMPUTACIONAL;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
19-07-2023 11:24;INGENIERÍA EN CONECTIVIDAD Y REDES;Titulado;Información y gestión;Cuenta titulado;Resuelto
19-07-2023 11:09;INGENIERÍA EN INFORMÁTICA;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
19-07-2023 11:00;TOURISM AND HOSPITALITY;Académico;Interrupción del semestre;Suspensión;Resuelto
19-07-2023 10:53;INGENIERÍA EN GESTIÓN LOGÍSTICA;Académico;Contacto coordinador de carrera;Programa de estudios;Resuelto
19-07-2023 10:37;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Académico;Información o convalidación;Asignaturas;Resuelto
19-07-2023 10:31;INGENIERÍA EN CONECTIVIDAD Y REDES;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
19-07-2023 10:30;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Firma electrónica consentimiento deuda;Resuelto
19-07-2023 10:25;;Titulado;Información y gestión;Otras consultas;Resuelto
19-07-2023 10:07;GASTRONOMÍA INTERNACIONAL;Académico;Admisión especial interna ;Cambio de carrera;Resuelto
19-07-2023 10:04;INGENIERÍA EN COMERCIO EXTERIOR;Titulado;Información y gestión;Certificado de título;Resuelto
19-07-2023 10:01;INGENIERÍA EN GESTIÓN LOGÍSTICA;Financiamiento;Pagos y Deudas;Firma electrónica consentimiento deuda;Resuelto
19-07-2023 10:01;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
19-07-2023 9:39;INGENIERÍA EN INFORMÁTICA;Financiamiento;Gratuidad;Condiciones del beneficio;Resuelto
19-07-2023 9:37;GASTRONOMÍA INTERNACIONAL;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
19-07-2023 9:30;TOURISM AND HOSPITALITY;Información general;Información general;Información sede;Resuelto
19-07-2023 9:16;INGENIERIA EN COMERCIO EXTERIO;Financiamiento;Pagos y deudas;Devoluciones;Resuelto
19-07-2023 9:16;TOURISM AND HOSPITALITY;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
18-07-2023 21:30;INGENIERÍA EN ADMINISTRACIÓN;Tecnología;Plataformas Titulados;Portal titulado Experiencia Vivo;Resuelto
18-07-2023 21:14;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 20:33;TURISMO Y HOTELERÍA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 20:23;INGENIERÍA EN INFORMÁTICA;Vida estudiantil;Informaciones y otros;Horario de atención;Resuelto
18-07-2023 20:08;TURISMO Y HOTELERÍA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 19:53;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 19:48;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 18:46;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
18-07-2023 18:02;GASTRONOMÍA INTERNACIONAL;Financiamiento;Pagos y Deudas;Firma electrónica consentimiento deuda;Resuelto
18-07-2023 17:59;INGENIERÍA EN CONECTIVIDAD Y REDES;Académico;Información o convalidación;Prácticas;Resuelto
18-07-2023 17:58;ECOTURISMO;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 17:41;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 17:40;INGENIERÍA EN INFORMÁTICA;Financiamiento;Gratuidad;Estado del beneficio;Resuelto
18-07-2023 17:22;TURISMO Y HOTELERÍA;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
18-07-2023 16:32;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Descuento pronto pago;Resuelto
18-07-2023 16:30;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 16:24;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Admisión especial interna ;Cambio de sede;Resuelto
18-07-2023 16:16;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Admisión especial interna ;Cambio de sede;Resuelto
18-07-2023 16:16;;Titulado;Información y gestión;Otras consultas;Resuelto
18-07-2023 16:15;INGENIERÍA EN COMERCIO EXTERIOR;Información general;Información general;Información sede;Resuelto
18-07-2023 16:04;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Financiamiento;Gratuidad;Condiciones del beneficio;Resuelto
18-07-2023 15:48;TURISMO Y HOTELERÍA;Académico;Admisión especial interna ;Cambio de sede;Resuelto
18-07-2023 15:45;INGENIERÍA EN INFORMÁTICA;Académico;Actualización de datos;Firma electrónica de contrato alumno continuidad;Resuelto
18-07-2023 15:38;INGENIERIA EN COMERCIO EXTERIO;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 15:37;INGENIERÍA EN CONECTIVIDAD Y REDES;Titulado;Información y gestión;Cuenta titulado;Resuelto
18-07-2023 15:36;INGENIERÍA EN GESTIÓN LOGÍSTICA;Financiamiento;Pagos y Deudas;Firma electrónica consentimiento deuda;Resuelto
18-07-2023 15:28;TOURISM AND HOSPITALITY;Financiamiento;Pagos y Deudas;Firma electrónica consentimiento deuda;Resuelto
18-07-2023 15:22;GASTRONOMÍA INTERNACIONAL;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 15:13;INGENIERÍA EN INFORMÁTICA;Titulado;Información y gestión;Cuenta titulado;Resuelto
18-07-2023 14:56;INGENIERÍA EN ADMINISTRACIÓN DE RECURSOS HUMANOS;Titulado;Información y gestión;Certificado de título;Resuelto
18-07-2023 14:49;INGENIERÍA EN INFORMÁTICA;Académico;Admisión especial interna ;Cambio de carrera;Resuelto
18-07-2023 14:48;AUDITORÍA;Financiamiento;Gratuidad;Estado del beneficio;Resuelto
18-07-2023 14:34;INGENIERÍA EN INFORMÁTICA;Información general;Información general;Servicios y otros;Resuelto
18-07-2023 14:15;INGENIERÍA EN ADMINISTRACIÓN;Financiamiento;Pagos y deudas;Devoluciones;Resuelto
18-07-2023 14:14;AUDITORÍA;Académico;Interrupción del semestre;Suspensión;Resuelto
18-07-2023 13:47;ECOTURISMO;Información general;Información general;Servicios y otros;Resuelto
18-07-2023 13:41;INGENIERÍA EN GESTIÓN LOGÍSTICA;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
18-07-2023 13:39;INGENIERÍA EN GESTIÓN LOGÍSTICA;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
18-07-2023 13:30;TEMPORADA ACADÉMICA DE VERANO;Financiamiento;Gratuidad;Fechas importantes;Resuelto
18-07-2023 13:29;INGENIERÍA EN INFORMÁTICA;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Derivación G-Desk
18-07-2023 13:22;TURISMO Y HOTELERÍA;Financiamiento;Crédito con Ava del Estado (CAE);Estado del CAE;Resuelto
18-07-2023 13:20;INGENIERÍA EN MARKETING DIGITAL;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 13:14;TOURISM AND HOSPITALITY;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 13:11;TURISMO Y HOTELERÍA;Información general;Información general;Información sede;Resuelto
18-07-2023 13:07;TURISMO Y HOTELERÍA;Información general;Información general;Información sede;Resuelto
18-07-2023 12:58;TURISMO Y HOTELERÍA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 12:57;GASTRONOMÍA INTERNACIONAL;Académico;Información o convalidación;Prácticas;Resuelto
18-07-2023 12:39;TOURISM AND HOSPITALITY;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
18-07-2023 12:22;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Académico;Admisión especial interna ;Cambio de sede;Resuelto
18-07-2023 12:11;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Académico;Admisión especial interna ;Cambio de sede;Resuelto
18-07-2023 12:11;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
18-07-2023 12:09;INGENIERÍA EN CONECTIVIDAD Y REDES;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 12:02;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
18-07-2023 11:53;INGENIERÍA EN ADMINISTRACIÓN;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
18-07-2023 11:51;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Académico;Interrupción del semestre;Salida intermedia;Resuelto
18-07-2023 11:51;AUDITORÍA - Vespertino;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 11:49;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 11:47;ADMINISTRACIÓN DE EMPRESAS M/LOGÍSTICA;Información general;Información general;Duoc laboral;Resuelto
18-07-2023 11:42;;Tecnología;Plataformas Docentes;Portal de notas;Resuelto
18-07-2023 11:38;INGENIERÍA EN MARKETING DIGITAL;Académico;Admisión especial interna ;Cambio de sede;Resuelto
18-07-2023 11:38;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Tecnología;Gestión de cuentas;Cuenta titulado;Derivación G-Desk
18-07-2023 11:38;AUDITORÍA;Tecnología;Gestión de cuentas;Cuenta titulado;Resuelto
18-07-2023 11:37;INGENIERÍA EN ADMINISTRACIÓN;Titulado;Información y gestión;Certificado de título;Resuelto
18-07-2023 11:32;TURISMO Y HOTELERÍA;Académico;Interrupción del semestre;Suspensión;Resuelto
18-07-2023 11:30;TURISMO Y HOTELERÍA;Información general;Información general;Información sede;Resuelto
18-07-2023 11:26;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
18-07-2023 11:16;TURISMO Y HOTELERÍA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 11:15;ECOTURISMO;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 11:13;ECOTURISMO;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
18-07-2023 11:12;AUDITORÍA;Académico;Contacto coordinador de carrera;Programa de estudios;Resuelto
18-07-2023 10:55;TÉCNICO EN ADMINISTRACIÓN;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
18-07-2023 10:51;AUDITORÍA;Académico;Contacto coordinador de carrera;Programa de estudios;Resuelto
18-07-2023 10:51;TURISMO Y HOTELERÍA;Académico;Información o convalidación;Prácticas;Resuelto
18-07-2023 10:41;TÉCNICO EN ADMINISTRACIÓN;Académico;Admisión especial interna ;Cambio de sede;Resuelto
18-07-2023 9:58;INGENIERÍA EN MARKETING DIGITAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
18-07-2023 9:51;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Contacto coordinador de carrera;Programa de estudios;Resuelto
18-07-2023 9:24;INGENIERÍA EN ADMINISTRACIÓN;Académico;Información o convalidación;Asignaturas;Resuelto
18-07-2023 9:21;INGENIERÍA EN CONECTIVIDAD Y REDES;Titulado;Información y gestión;Otras consultas;Resuelto
18-07-2023 9:18;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Financiamiento;Pagos y Deudas;Firma electrónica consentimiento deuda;Resuelto
17-07-2023 19:31;AUDITORÍA - Vespertino;Información general;Información general;Servicios y otros;Resuelto
17-07-2023 19:19;INGENIERÍA EN INFORMÁTICA;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
17-07-2023 18:51;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 18:49;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 18:40;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS - Vespertino;Información general;Información general;Servicios y otros;Resuelto
17-07-2023 18:29;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 18:26;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 18:16;INGENIERÍA EN INFORMÁTICA;Académico;Información o convalidación;Asignaturas;Resuelto
17-07-2023 18:09;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 18:06;INGENIERÍA EN ADMINISTRACIÓN;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
17-07-2023 18:00;AUDITORÍA - Vespertino;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
17-07-2023 17:53;TURISMO Y HOTELERÍA;Académico;Gestión académica;Calificaciones;Resuelto
17-07-2023 17:47;AUDITORÍA - Vespertino;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
17-07-2023 17:47;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Financiamiento;Gratuidad;Condiciones del beneficio;Resuelto
17-07-2023 17:46;INGENIERÍA EN INFORMÁTICA;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
17-07-2023 17:46;CONTABILIDAD GENERAL MENCIÓN LEGISLACIÓN TRIBUTARIA;Académico;Información o convalidación;Prácticas;Resuelto
17-07-2023 17:40;INGENIERÍA EN MARKETING DIGITAL;Académico;Admisión especial interna ;Cambio de sede;Resuelto
17-07-2023 17:18;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 17:09;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 17:09;;Tecnología;Plataformas Docentes;CAPE Publisher;Resuelto
17-07-2023 16:59;GASTRONOMÍA INTERNACIONAL;Académico;Interrupción del semestre;Suspensión;Resuelto
17-07-2023 16:54;INGENIERÍA EN INFORMÁTICA;Tecnología;Plataformas Alumnos;Firma Electrónica Contrato Continuidad;Resuelto
17-07-2023 16:42;ECOTURISMO;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 15:48;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
17-07-2023 15:41;TOURISM AND HOSPITALITY;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 15:29;GASTRONOMÍA INTERNACIONAL;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
17-07-2023 15:09;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 15:06;GASTRONOMÍA INTERNACIONAL;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 14:55;AUDITORÍA;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
17-07-2023 14:48;TURISMO Y HOTELERÍA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 14:37;INGENIERÍA EN MARKETING DIGITAL;Información general;Información general;Servicios y otros;Resuelto
17-07-2023 14:14;INGENIERÍA EN CONECTIVIDAD Y REDES;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
17-07-2023 14:05;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Interrupción del semestre;Suspensión;Resuelto
17-07-2023 14:01;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
17-07-2023 13:57;INGENIERÍA EN INFORMÁTICA;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
17-07-2023 13:50;TOURISM AND HOSPITALITY;Académico;Gestión académica;Calificaciones;Resuelto
17-07-2023 13:43;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
17-07-2023 13:34;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
17-07-2023 13:12;GASTRONOMÍA INTERNACIONAL;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
17-07-2023 13:10;ADMINISTRACIÓN DE EMPRESAS MENCIÓN MARKETING;Titulado;Información y gestión;Otras consultas;Resuelto
17-07-2023 13:05;GASTRONOMÍA INTERNACIONAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
17-07-2023 13:03;AUDITORÍA;Financiamiento;Pagos y deudas;Devoluciones;Resuelto
17-07-2023 13:02;GASTRONOMÍA INTERNACIONAL;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
17-07-2023 13:01;GASTRONOMÍA INTERNACIONAL;Tecnología;Plataformas Alumnos;Firma Electrónica Contrato Continuidad;Resuelto
17-07-2023 12:43;INGENIERÍA EN COMERCIO EXTERIOR;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
17-07-2023 12:38;INGENIERÍA EN MARKETING DIGITAL;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 12:37;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
17-07-2023 12:14;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
17-07-2023 12:14;GASTRONOMÍA INTERNACIONAL;Información general;Información general;Servicios y otros;Resuelto
17-07-2023 12:10;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 11:55;GASTRONOMÍA INTERNACIONAL;Financiamiento;Gratuidad;Estado del beneficio;Resuelto
17-07-2023 11:42;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
17-07-2023 11:28;INGENIERIA EN COMERCIO EXTERIO;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 11:27;GASTRONOMÍA INTERNACIONAL;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
17-07-2023 11:25;INGENIERÍA EN GESTIÓN LOGÍSTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 11:21;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
17-07-2023 11:17;GASTRONOMÍA INTERNACIONAL;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
17-07-2023 11:16;INGENIERÍA EN INFORMÁTICA;Académico;Admisión especial interna ;Cambio de sede;Resuelto
17-07-2023 10:56;INGENIERÍA EN MARKETING DIGITAL;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
17-07-2023 10:51;TURISMO Y HOTELERÍA;Financiamiento;Gratuidad;Condiciones del beneficio;Resuelto
17-07-2023 10:49;INGENIERÍA DE EJECUCIÓN EN INFORMÁTICA;Titulado;Información y gestión;Otras consultas;Resuelto
17-07-2023 10:28;TÉC. EN GESTIÓN DE EVENTOS;Titulado;Información y gestión;Otras consultas;Resuelto
17-07-2023 10:24;TOURISM AND HOSPITALITY;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
17-07-2023 10:20;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
17-07-2023 10:11;TURISMO Y HOTELERÍA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resolución en Sede
17-07-2023 9:56;INGENIERÍA EN ADMINISTRACIÓN;Titulado;Información y gestión;Cuenta titulado;Resuelto
